0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000001606,0.0000001606,0.0000001606,0.0000001606,0.0000001606,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,0.0000003963,
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000001606,0.0000003155,0.0000003155,0.0000003155,0.0000003155,0.0000005513,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,0.0000007776,
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000001606,0.0000003155,0.0000004651,0.0000004651,0.0000004651,0.0000007009,0.0000009272,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,0.0000013623,
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000001606,0.0000003155,0.0000004651,0.0000007549,0.0000007549,0.0000009906,0.0000012170,0.0000016520,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,0.0000020716,
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000003291,0.0000004897,0.0000006446,0.0000007942,0.0000010840,0.0000015063,0.0000017420,0.0000019684,0.0000024034,0.0000028230,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,0.0000036357,
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000003291,0.0000014021,0.0000015570,0.0000017066,0.0000019963,0.0000024187,0.0000031049,0.0000033313,0.0000037663,0.0000041858,0.0000049986,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,0.0000061843,
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000003291,0.0000014021,0.0000029799,0.0000031295,0.0000034193,0.0000038416,0.0000045278,0.0000054666,0.0000059017,0.0000063212,0.0000071339,0.0000083196,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,0.0000102470,
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000003291,0.0000014021,0.0000029799,0.0000049423,0.0000052320,0.0000056543,0.0000063405,0.0000072793,0.0000085916,0.0000090111,0.0000098239,0.0000110095,0.0000129369,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,0.0000159502,
